taxonomy_id	name	rank	LS-67	LS-35	LS-55	LS-65	LS-76	LS-93	LS-63	LS-85
444612	Rickettsia endosymbiont of Ixodes scapularis	species	0	0	0	4	0	0	5	4
1129742	belli group	species group	0	0	0	0	0	0	0	0
33990	Rickettsia bellii	species	0	0	0	2	0	4	1	0
246273	Wolbachia endosymbiont of Cimex lectularius	species	0	0	0	2	0	0	0	0
1845000	Candidatus Wolbachia massiliensis	species	0	0	0	1	0	0	0	0
33993	Neorickettsia	genus	0	0	0	3	1	11	4	13
768	Anaplasma	genus	0	0	0	1	0	0	0	0
2066490	Emcibacterales	order	0	0	0	0	0	0	0	0
2066491	Emcibacteraceae	family	0	0	0	1	0	0	0	0
2813804	Paremcibacter	genus	0	0	0	0	0	0	0	0
2043170	Paremcibacter congregatus	species	0	0	0	2	0	2	5	6
2813803	Luteithermobacter	genus	0	0	0	0	0	0	0	0
2582913	Luteithermobacter gelatinilyticus	species	0	0	0	1	1	11	6	7
1840293	Polaromonas sp. H6N	species	0	0	0	2	0	0	0	0
1840297	Polaromonas sp. H8N	species	0	0	0	1	0	0	3	0
1758390	Polynucleobacter sp. JS-JIR-II-b4	species	0	0	0	5	0	0	0	0
1819736	Polynucleobacter sp. UB-Raua-W9	species	0	0	0	4	0	0	0	0
1855910	Polynucleobacter sp. MWH-S4W17	species	0	0	0	4	0	0	1	0
1743174	Polynucleobacter tropicus	species	0	0	0	2	0	0	4	0
2770235	Polynucleobacter sp. MG-9-Vaara-E2	species	0	0	0	1	0	0	1	2
1249468	Burkholderia pseudomallei NCTC 13178	strain	0	0	0	1	0	0	1	0
441162	Burkholderia oklahomensis C6786	strain	0	0	0	6	0	0	4	1
2811789	Burkholderia sp. MS389	species	0	0	0	8	0	0	1	0
1472344	Basilea	genus	0	0	0	0	0	0	0	0
1472345	Basilea psittacipulmonis	species	0	0	0	0	0	0	0	0
1072685	Basilea psittacipulmonis DSM 24701	strain	0	0	0	1	0	0	0	0
640030	Neisseria zalophi	species	0	0	0	1	0	3	0	0
267212	Neisseria bacilliformis	species	0	0	0	1	0	7	0	1
71	Simonsiella	genus	0	0	0	0	0	0	0	0
72	Simonsiella muelleri	species	0	0	0	1	1	0	1	0
2593687	Aquella	genus	0	0	0	0	0	0	0	0
2067065	Aquella oligotrophica	species	0	0	0	1	0	0	4	0
1576550	Candidatus Kinetoplastibacterium sorsogonicusi	species	0	0	0	1	0	0	0	0
2497875	Enterobacter chuandaensis	species	0	0	0	2	0	0	0	0
2831890	Enterobacter sp. JBIWA003	species	0	0	0	6	0	0	0	0
2026240	Klebsiella quasivariicola	species	0	0	0	2	1	0	0	0
2716879	Citrobacter sp. Y3	species	0	0	0	2	0	0	0	0
1243577	Salmonella enterica subsp. enterica serovar Milwaukee	no rank	0	0	0	0	0	0	0	0
1243578	Salmonella enterica subsp. enterica serovar Milwaukee str. SA19950795	strain	0	0	0	1	0	0	0	0
28144	Salmonella enterica subsp. enterica serovar Derby	no rank	0	0	0	1	0	0	0	0
59204	Salmonella enterica subsp. diarizonae	subspecies	0	0	0	2	0	0	0	0
1302410	Candidatus Annandia	genus	0	0	0	0	0	0	0	0
1345117	Candidatus Annandia pinicola	species	0	0	0	2	0	0	0	0
2055876	Phytobacter	genus	0	0	0	0	0	0	0	0
2639707	unclassified Phytobacter	no rank	0	0	0	0	0	0	0	0
2487150	Phytobacter sp. MRY16-398	species	0	0	0	1	0	0	0	0
2621980	unclassified Hafnia	no rank	0	0	0	0	0	0	0	0
1848580	Hafnia sp. CBA7124	species	0	0	0	14	0	0	0	0
1006598	Serratia plymuthica RVH1	strain	0	0	0	2	0	0	2	0
1346614	Serratia liquefaciens ATCC 27592	strain	0	0	0	1	0	0	0	0
2831893	Serratia sp. JSRIV001	species	0	0	0	1	0	0	0	0
2338073	Serratia inhibens	species	0	0	0	0	0	0	0	0
1154756	Serratia inhibens PRI-2C	strain	0	0	0	1	0	2	0	0
1151116	Rahnella aquatilis HX2	strain	0	0	0	2	0	0	0	0
349747	Yersinia pseudotuberculosis IP 31758	strain	0	0	0	1	0	0	0	0
1927833	Candidatus Fukatsuia	genus	0	0	0	0	0	0	0	0
1878942	Candidatus Fukatsuia symbiotica	species	0	0	0	1	0	1	11	0
59814	Pantoea dispersa	species	0	0	0	6	0	0	3	1
470934	Pantoea vagans	species	0	0	0	2	0	3	0	0
55211	Erwinia persicina	species	0	0	0	3	0	2	1	4
1922217	Candidatus Erwinia haradaeae	species	0	0	0	1	0	0	2	4
1241834	Buchnera aphidicola (Aphis nasturtii)	forma specialis	0	0	0	2	0	0	0	0
98804	Buchnera aphidicola (Tuberolachnus salignus)	forma specialis	0	0	0	1	0	0	0	0
1315998	Buchnera aphidicola (Thelaxes californica)	forma specialis	0	0	0	1	0	0	0	0
665914	Mixta gaviniae	species	0	0	0	1	0	0	0	0
333962	Providencia heimbachae	species	0	0	0	3	0	0	0	0
588	Providencia stuartii	species	0	0	0	2	0	0	0	0
638	Arsenophonus nasoniae	species	0	0	0	4	0	0	2	0
29487	Photorhabdus	genus	0	0	0	0	0	0	0	0
171438	Photorhabdus akhurstii	species	0	0	0	1	0	0	2	2
1225780	Dickeya dianthicola IPO 980	strain	0	0	0	2	0	0	0	8
1150613	Pectobacterium carotovorum subsp. carotovorum PCCS1	strain	0	0	0	2	0	0	0	0
2871493	Pseudomonas sp. SC3(2021)	species	0	0	0	4	1	2	0	3
2697023	Pseudomonas sp. AN-B15	species	0	0	0	4	0	0	0	0
1500687	Pseudomonas sp. St29	species	0	0	0	2	0	0	0	0
2874628	Pseudomonas sp. p1(2021b)	species	0	0	0	2	0	0	0	0
2829498	Pseudomonas sp. JS425	species	0	0	0	2	2	0	0	0
1573720	Pseudomonas sp. S49	species	0	0	0	1	0	0	1	0
2073078	Pseudomonas sp. DTU12.3	species	0	0	0	1	0	1	2	0
306	Pseudomonas sp.	species	0	0	0	1	0	0	0	0
1573711	Pseudomonas sp. R76	species	0	0	0	1	0	0	0	0
651740	Pseudomonas cedrina	species	0	0	0	3	1	6	0	0
47879	Pseudomonas corrugata	species	0	0	0	1	0	1	2	0
1081940	Pseudomonas putida B6-2	strain	0	0	0	2	0	0	0	0
1357279	Pseudomonas syringae CC1557	strain	0	0	0	3	0	0	1	2
192087	Pseudomonas syringae pv. atrofaciens	no rank	0	0	0	1	0	0	0	0
360920	Pseudomonas savastanoi pv. savastanoi	no rank	0	0	0	0	0	0	0	0
693985	Pseudomonas savastanoi pv. savastanoi NCPPB 3335	strain	0	0	0	2	0	0	0	0
333	Pseudomonas chlororaphis subsp. chlororaphis	subspecies	0	0	0	2	0	0	0	0
996285	Stutzerimonas stutzeri DSM 4166	strain	0	0	0	1	0	0	0	0
158627	Pseudomonas graminis	species	0	0	0	4	0	0	0	2
198620	Pseudomonas koreensis	species	0	0	0	4	1	0	5	1
101564	Pseudomonas alcaliphila	species	0	0	0	0	0	0	0	0
741155	Pseudomonas alcaliphila JAB1	strain	0	0	0	2	0	0	0	1
95300	Pseudomonas vancouverensis	species	0	0	0	2	4	0	0	1
1176257	[Pseudomonas] zhaodongensis	species	0	0	0	2	0	0	0	1
1302376	Candidatus Pseudomonas adelgestsugas	species	0	0	0	1	0	0	0	0
553151	Halopseudomonas pelagia	species	0	0	0	1	1	4	1	0
163011	Pseudomonas lini	species	0	0	0	1	0	0	0	6
86265	Pseudomonas thivervalensis	species	0	0	0	1	0	0	0	2
2072405	Stenotrophomonas sp. ZAC14D2_NAIMI4_7	species	0	0	0	1	0	0	0	0
134875	Xanthomonas translucens pv. translucens	no rank	0	0	0	3	0	0	5	4
487904	Xanthomonas hortorum pv. carotae	no rank	0	0	0	0	0	0	0	0
863365	Xanthomonas hortorum pv. carotae str. M081	strain	0	0	0	1	1	0	1	0
1400867	Acinetobacter baumannii ZW85-1	strain	0	0	0	2	0	0	0	0
2004644	Acinetobacter sp. WCHA45	species	0	0	0	2	1	3	0	0
2601122	Acinetobacter sp. YH12138	species	0	0	0	1	0	0	0	0
1324350	Acinetobacter equi	species	0	0	0	12	0	0	0	0
202950	Acinetobacter baylyi	species	0	0	0	0	0	0	0	0
62977	Acinetobacter baylyi ADP1	strain	0	0	0	2	0	2	2	0
134534	Acinetobacter gyllenbergii	species	0	0	0	2	0	0	0	1
1699622	Psychrobacter sp. P2G3	species	0	0	0	1	0	0	0	2
2033032	Aeromonas sp. CA23	species	0	0	0	12	0	2	12	1
2778065	Aeromonas sp. FDAARGOS 1416	species	0	0	0	2	0	0	0	0
2778054	Aeromonas sp. FDAARGOS 1405	species	0	0	0	1	0	0	0	0
998088	Aeromonas veronii B565	strain	0	0	0	2	0	0	4	0
197700	Aeromonas salmonicida subsp. masoucida	subspecies	0	0	0	1	0	0	0	0
652	Aeromonas schubertii	species	0	0	0	5	3	0	1	0
437504	Granulosicoccus	genus	0	0	0	0	0	0	0	0
437505	Granulosicoccus antarcticus	species	0	0	0	0	0	0	0	0
1192854	Granulosicoccus antarcticus IMCC3135	strain	0	0	0	5	0	7	2	1
91891	Legionella pneumophila subsp. pneumophila	subspecies	0	0	0	4	0	0	0	6
1094714	Fluoribacter dumoffii Tex-KL	strain	0	0	0	2	2	0	0	0
2785909	Halomonas sp. A40-4	species	0	0	0	3	0	0	0	0
2686360	Cobetia sp. L2A1	species	0	0	0	3	0	0	6	1
2758724	Cobetia sp. 4B	species	0	0	0	1	0	0	0	0
114186	Candidatus Carsonella ruddii	species	0	0	0	1	0	0	0	0
515417	Amphritea	genus	0	0	0	0	0	0	0	0
452627	Amphritea japonica	species	0	0	0	0	0	0	0	0
1278309	Amphritea japonica ATCC BAA-1530	strain	0	0	0	1	0	0	0	2
111770	Thiothrix fructosivorans	species	0	0	0	2	0	0	0	0
754477	Methylophaga frappieri	species	0	0	0	2	0	0	0	0
726	Haemophilus haemolyticus	species	0	0	0	1	0	0	0	0
1960084	Rodentibacter	genus	0	0	0	0	0	0	0	0
1906744	Rodentibacter heylii	species	0	0	0	8	0	2	23	0
762	Avibacterium volantium	species	0	0	0	1	0	0	7	0
2029986	Shewanella sp. WE21	species	0	0	0	3	2	0	0	0
2864204	Shewanella halotolerans	species	0	0	0	1	0	1	2	4
2059264	Shewanella sp. Pdp11	species	0	0	0	1	0	0	0	0
225848	Shewanella psychrophila	species	0	0	0	5	0	0	0	0
325240	Shewanella baltica OS155	strain	0	0	0	1	0	0	0	0
192073	Shewanella denitrificans	species	0	0	0	0	0	0	0	0
318161	Shewanella denitrificans OS217	strain	0	0	0	2	0	0	0	0
1858656	Alteromonas pelagimontana	species	0	0	0	2	0	0	0	0
1518149	Thalassotalea	genus	0	0	0	0	0	0	0	0
2614972	unclassified Thalassotalea	no rank	0	0	0	0	0	0	0	0
2552945	Thalassotalea sp. HSM 43	species	0	0	0	1	0	0	0	0
2594005	Thalassotalea sp. PS06	species	0	0	0	1	0	0	0	0
43658	Pseudoalteromonas rubra	species	0	0	0	1	0	0	0	0
44012	Ferrimonas balearica	species	0	0	0	0	0	0	0	0
550540	Ferrimonas balearica DSM 9799	strain	0	0	0	3	0	1	0	1
1429044	Vibrio parahaemolyticus UCM-V493	strain	0	0	0	2	0	0	0	0
447467	Simiduia	genus	0	0	0	0	0	0	0	0
447471	Simiduia agarivorans	species	0	0	0	0	0	0	0	0
1117647	Simiduia agarivorans SA1 = DSM 21679	strain	0	0	0	1	0	0	3	1
2648856	unclassified Cardiobacterium	no rank	0	0	0	0	0	0	0	0
2866573	Cardiobacterium sp. Marseille-Q4385	species	0	0	0	1	0	3	0	0
1335631	Frischella	genus	0	0	0	0	0	0	0	0
1267021	Frischella perrara	species	0	0	0	2	0	0	0	0
2624421	unclassified Sandaracinus	no rank	0	0	0	0	0	0	0	0
2024858	Sandaracinus sp.	species	0	0	0	1	0	0	0	0
913109	Arcobacter ellisii	species	0	0	0	8	0	0	3	4
1054033	Arcobacter venerupis	species	0	0	0	2	0	0	9	2
944546	Aliarcobacter butzleri ED-1	strain	0	0	0	2	0	0	0	0
1036172	Aliarcobacter butzleri 7h1h	strain	0	0	0	1	0	0	0	0
544718	Aliarcobacter thereius	species	0	0	0	0	0	0	0	0
1032240	Aliarcobacter thereius LMG 24486	strain	0	0	0	2	0	0	0	0
1904463	Poseidonibacter lekithochrous	species	0	0	0	1	0	0	0	0
66821	Sulfurospirillum multivorans	species	0	0	0	10	0	4	4	5
374106	Campylobacter cuniculorum	species	0	0	0	1	0	0	0	0
260714	Campylobacter insulaenigrae	species	0	0	0	1	0	0	0	0
182217	Helicobacter cetorum MIT 00-7128	strain	0	0	0	1	0	0	0	0
29419	Helicobacter canis	species	0	0	0	1	0	1	3	0
76936	Helicobacter typhlonius	species	0	0	0	1	1	0	0	0
39766	Sulfurimonas denitrificans	species	0	0	0	0	0	0	0	0
326298	Sulfurimonas denitrificans DSM 1251	strain	0	0	0	1	0	0	0	1
2509341	Sulfurimonas hydrogeniphila	species	0	0	0	1	0	0	0	0
2590020	Sulfurimonas sediminis	species	0	0	0	1	0	0	0	0
2646778	unclassified Sulfurovum	no rank	0	0	0	0	0	0	0	0
387093	Sulfurovum sp. NBC37-1	species	0	0	0	1	0	1	0	0
224467	Nautiliaceae	family	0	0	0	1	0	0	0	0
2614800	unclassified Acidithiobacillus	no rank	0	0	0	0	0	0	0	0
2614801	Acidithiobacillus sp. 'AMD consortium'	species	0	0	0	2	0	0	0	0
2231053	Bdellovibrio sp. ZAP7	species	0	0	0	1	0	0	0	0
83560	Chlamydia muridarum	species	0	0	0	5	0	0	3	0
83556	Chlamydia felis	species	0	0	0	0	0	0	0	0
264202	Chlamydia felis Fe/C-56	strain	0	0	0	1	0	0	0	0
2628272	unclassified Methylacidiphilum	no rank	0	0	0	0	0	0	0	0
2795384	Methylacidiphilum sp. IT5	species	0	0	0	1	0	0	0	0
2478552	Flavobacterium sp. 140616W15	species	0	0	0	7	0	0	2	0
2294119	Flavobacterium sp. CJ74	species	0	0	0	2	0	0	4	0
1452724	Flavobacterium psychrophilum FPG3	strain	0	0	0	3	0	0	0	0
1041826	Flavobacterium columnare ATCC 49512	strain	0	0	0	1	0	0	2	1
376686	Flavobacterium johnsoniae UW101	strain	0	0	0	2	0	0	0	0
1678728	Flavobacterium kingsejongi	species	0	0	0	2	0	0	1	0
2748316	Capnocytophaga sp. oral taxon 902	species	0	0	0	1	0	0	0	0
2708117	Capnocytophaga endodontalis	species	0	0	0	1	0	1	1	4
2496865	Maribacter sp. MJ134	species	0	0	0	13	0	0	0	1
985043	Polaribacter sejongensis	species	0	0	0	6	0	0	4	0
261827	Algibacter	genus	0	0	0	0	0	0	0	0
1736674	Pseudalgibacter alginicilyticus	species	0	0	0	7	0	0	1	0
2615009	unclassified Algibacter	no rank	0	0	0	0	0	0	0	0
2686366	Algibacter sp. L3A6	species	0	0	0	1	0	0	0	0
754417	Winogradskyella sp. PC-19	species	0	0	0	1	0	0	1	0
2633436	unclassified Salegentibacter	no rank	0	0	0	0	0	0	0	0
1729720	Salegentibacter sp. T436	species	0	0	0	3	1	0	1	0
417127	Zunongwangia	genus	0	0	0	0	0	0	0	0
2632541	unclassified Zunongwangia	no rank	0	0	0	0	0	0	0	0
2779359	Zunongwangia sp. SCSIO 43204	species	0	0	0	2	0	0	4	0
389486	Sediminicola	genus	0	0	0	0	0	0	0	0
2648869	unclassified Sediminicola	no rank	0	0	0	0	0	0	0	0
1453352	Sediminicola sp. YIK13	species	0	0	0	1	0	0	0	4
2615035	unclassified Nonlabens	no rank	0	0	0	0	0	0	0	0
1336802	Nonlabens sp. Hel1_33_55	species	0	0	0	1	0	0	0	1
1649495	Seonamhaeicola	genus	0	0	0	0	0	0	0	0
2622645	unclassified Seonamhaeicola	no rank	0	0	0	0	0	0	0	0
1936081	Seonamhaeicola sp. S2-3	species	0	0	0	1	0	0	2	0
2487064	Chryseobacterium sp. G0186	species	0	0	0	4	3	0	0	0
2594269	Chryseobacterium sp. SNU WT5	species	0	0	0	1	0	0	1	0
2825845	Chryseobacterium sp. PCH239	species	0	0	0	1	0	2	0	0
246	Chryseobacterium balustinum	species	0	0	0	4	0	0	0	0
343874	Empedobacter falsenii	species	0	0	0	2	0	2	2	0
2691580	Prevotella sp. Rep29	species	0	0	0	1	1	0	4	0
537011	Prevotella copri DSM 18205	strain	0	0	0	6	0	1	9	0
470565	Prevotella histicola	species	0	0	0	4	0	0	3	2
702439	Prevotella nigrescens F0103	strain	0	0	0	1	0	0	0	0
28135	Prevotella oris	species	0	0	0	1	0	0	0	2
820	Bacteroides uniformis	species	0	0	0	1	0	0	0	0
2714927	Dysgonomonas sp. HDW5B	species	0	0	0	7	0	2	0	0
28124	Porphyromonas endodontalis	species	0	0	0	6	0	2	0	0
2057025	Spirosoma pollinicola	species	0	0	0	1	0	1	2	2
2173039	Arcticibacterium	genus	0	0	0	0	0	0	0	0
1784714	Arcticibacterium luteifluviistationis	species	0	0	0	2	0	0	1	0
2705473	Algoriphagus sp. NBT04N3	species	0	0	0	2	2	3	2	0
2545455	Arachidicoccus sp. B3-10	species	0	0	0	2	0	0	0	0
2875539	Arachidicoccus terrestris	species	0	0	0	1	0	1	1	0
459529	Sphingobacterium siyangense	species	0	0	0	2	0	0	0	0
2662364	Sphingobacterium sp. dk4302	species	0	0	0	1	0	0	0	0
551996	Mucilaginibacter gossypii	species	0	0	0	2	0	0	0	0
398049	Mucilaginibacter daejeonensis	species	0	0	0	1	0	1	2	1
2789740	Pedobacter endophyticus	species	0	0	0	1	0	2	0	0
89374	Saprospiraceae	family	0	0	0	0	0	0	0	0
1007	Saprospira	genus	0	0	0	0	0	0	0	0
1008	Saprospira grandis	species	0	0	0	0	0	0	0	0
984262	Saprospira grandis str. Lewin	strain	0	0	0	1	0	0	2	0
744515	Treponema ruminis	species	0	0	0	1	0	0	0	0
47466	Borrelia miyamotoi	species	0	0	0	1	0	0	0	0
1048260	Leptospirillum ferriphilum ML-04	strain	0	0	0	1	0	0	0	0
76859	Fusobacterium animalis	species	0	0	0	1	0	0	0	2
850	Fusobacterium mortiferum	species	0	0	0	0	0	0	0	0
469616	Fusobacterium mortiferum ATCC 9817	strain	0	0	0	1	0	0	0	0
1583098	Fusobacterium hwasookii	species	0	0	0	1	0	0	0	0
444090	Caldimicrobium	genus	0	0	0	0	0	0	0	0
1653476	Caldimicrobium thiodismutans	species	0	0	0	1	0	0	0	2
1508419	Thermotoga caldifontis	species	0	0	0	0	0	0	0	0
1408159	Thermotoga caldifontis AZM44c09	strain	0	0	0	1	0	0	0	0
2421	Thermosipho africanus	species	0	0	0	0	0	0	0	0
484019	Thermosipho africanus TCF52B	strain	0	0	0	1	0	0	0	1
2422	Fervidobacterium	genus	0	0	0	1	0	0	2	2
1236046	Mesotoga infera	species	0	0	0	1	0	0	1	0
27291	Saccharomyces paradoxus	species	0	0	0	1	0	0	0	2
48254	Torulaspora globosa	species	0	0	0	1	0	0	0	1
35742	Haloarcula sinaiiensis	species	0	0	0	0	0	0	0	0
662476	Haloarcula sinaiiensis ATCC 33800	strain	0	0	0	1	0	0	0	0
430914	Halorhabdus tiamatea	species	0	0	0	0	0	0	0	0
1033806	Halorhabdus tiamatea SARL4B	strain	0	0	0	1	0	0	0	0
1457250	Halapricum salinum	species	0	0	0	3	1	0	1	0
2747817	Natronomonas halophila	species	0	0	0	1	0	1	0	1
337243	Halorubrum ezzemoulense	species	0	0	0	1	0	0	0	0
1017351	Halobaculum magnesiiphilum	species	0	0	0	1	0	0	1	0
1073986	Halobellus	genus	0	0	0	0	0	0	0	0
699433	Halobellus limi	species	0	0	0	1	0	0	2	0
69527	Natrinema pallidum	species	0	0	0	1	0	0	0	0
83816	Methanobrevibacter ruminantium	species	0	0	0	0	0	0	0	0
634498	Methanobrevibacter ruminantium M1	strain	0	0	0	2	0	1	4	4
53953	Pyrococcus horikoshii	species	0	0	0	0	0	0	0	0
70601	Pyrococcus horikoshii OT3	strain	0	0	0	1	0	0	0	0
1798806	Candidatus Nitrosocosmicus franklandus	species	0	0	0	1	0	4	2	19
1510466	Candidatus Nitrosopumilus koreensis	species	0	0	0	0	0	0	0	0
1229908	Candidatus Nitrosopumilus koreensis AR1	strain	0	0	0	1	0	0	0	0
1993653	Candidatus Nitrosomarinus	genus	0	0	0	0	0	0	0	0
1898749	Candidatus Nitrosomarinus catalina	species	0	0	0	2	0	0	0	0
2705406	Sulfuracidifex	genus	0	0	0	0	0	0	0	0
1294262	Sulfuracidifex tepidarius	species	0	0	0	2	0	0	2	0
56636	Aeropyrum pernix	species	0	0	0	0	0	0	0	0
272557	Aeropyrum pernix K1	strain	0	0	0	2	0	0	3	0
1536592	Idiomarinaceae phage 1N2-2	species	0	0	0	1	0	0	0	0
2742114	Salmonella phage SAP012	no rank	0	0	0	1	0	0	0	0
1982355	Pamexvirus	genus	0	0	0	0	0	0	0	0
1982358	Pamexvirus PaMx74	species	0	0	0	0	0	0	0	0
1175663	Pseudomonas phage PaMx74	no rank	0	0	0	7	0	0	0	0
2733204	Rogerhendrixvirus	genus	0	0	0	0	0	0	0	0
2734268	Rogerhendrixvirus hendrix	species	0	0	0	0	0	0	0	0
2182341	Microbacterium phage Hendrix	no rank	0	0	0	5	0	0	0	0
1921544	Septimatrevirus	genus	0	0	0	2	0	0	0	0
1982359	Patiencevirus	genus	0	0	0	0	0	0	0	0
1982360	Patiencevirus patience	species	0	0	0	0	0	0	0	0
1074308	Mycobacterium phage Patience	no rank	0	0	0	2	0	0	0	0
2733193	Maxrubnervirus	genus	0	0	0	0	0	0	0	0
2734251	Maxrubnervirus PMBT3	species	0	0	0	0	0	0	0	0
2059856	Pseudomonas phage PMBT3	no rank	0	0	0	2	0	0	0	0
1623278	Bronvirus	genus	0	0	0	0	0	0	0	0
2201166	unclassified Bronvirus	no rank	0	0	0	2	0	0	0	0
1918017	Helsingorvirus	genus	0	0	0	0	0	0	0	0
1918193	Helsingorvirus Cba121	species	0	0	0	0	0	0	0	0
1327976	Cellulophaga phage phi12:1	no rank	0	0	0	1	0	0	0	0
1623288	Liefievirus	genus	0	0	0	1	0	0	0	0
2732612	Dolichocephalovirinae	subfamily	0	0	0	0	0	1	0	0
2733152	Bertelyvirus	genus	0	0	0	0	0	0	0	0
2734192	Bertelyvirus BL9	species	0	0	0	0	0	0	0	0
2283270	Caulobacter phage CcrBL9	no rank	0	0	0	1	0	0	0	0
10663	Tequatrovirus	genus	0	0	0	0	0	0	0	0
2844134	Tequatrovirus T6	species	0	0	0	0	0	0	0	0
10666	Enterobacteria phage T6	no rank	0	0	0	4	0	0	0	0
1892568	unclassified Tevenvirinae	no rank	0	0	0	0	0	0	0	0
1327935	Cronobacter phage S13	species	0	0	0	3	0	0	1	0
1198137	Schizotequatrovirus	genus	0	0	0	0	0	0	0	0
1914019	Schizotequatrovirus KVP40	species	0	0	0	0	0	0	0	0
75320	Vibrio phage KVP40	no rank	0	0	0	2	0	0	0	0
1913654	Gaprivervirus	genus	0	0	0	0	0	0	0	0
1913685	Gaprivervirus vr25	species	0	0	0	0	0	0	0	0
1567028	Escherichia phage vB_EcoM_VR25	no rank	0	0	0	1	0	0	0	0
1636617	Firehammervirus	genus	0	0	0	0	0	0	0	0
1190451	Firehammervirus CP21	species	0	0	0	0	0	0	0	0
2881391	Campylobacter phage CP21	no rank	0	0	0	2	0	0	0	0
2733132	Schmittlotzvirus	genus	0	0	0	0	0	0	0	0
2734144	Schmittlotzvirus sv771	species	0	0	0	0	0	0	0	0
1161931	Agrobacterium phage 7-7-1	no rank	0	0	0	2	0	0	0	0
2560176	Mimasvirus	genus	0	0	0	0	0	0	0	0
2560628	Mimasvirus CBB	species	0	0	0	0	0	0	0	0
2772511	Pectobacterium phage vB_PcaM_CBB	no rank	0	0	0	1	0	0	0	0
2560086	Alcyoneusvirus	genus	0	0	0	1	0	1	0	2
857479	Peduovirinae	subfamily	0	0	0	0	0	0	0	0
2732978	Eganvirus	genus	0	0	0	0	0	0	0	0
2734059	Eganvirus EtG	species	0	0	0	0	0	0	0	0
2014586	Erwinia phage EtG	no rank	0	0	0	1	0	0	0	0
2843447	Ronodorvirus	genus	0	0	0	0	0	0	0	0
2845938	Ronodorvirus pssm3	species	0	0	0	0	0	0	0	0
536453	Prochlorococcus phage P-SSM3	no rank	0	0	0	1	0	0	0	0
2772085	uncultured phage cr6_1	no rank	0	0	0	1	0	0	0	0
1922329	Enhodamvirus	genus	0	0	0	0	0	0	0	0
1922330	Enhodamvirus VC8	species	0	0	0	0	0	0	0	0
1076759	Vibrio phage phiVC8	no rank	0	0	0	2	2	4	0	2
2843440	Privateervirus	genus	0	0	0	0	0	0	0	0
2844032	Privateervirus pv009	species	0	0	0	0	0	0	0	0
2699738	Cronobacter phage vB_CsaP_009	no rank	0	0	0	1	0	0	0	0
680277	Kuravirus	genus	0	0	0	0	0	0	0	0
1987941	Nieuwekanaalvirus KBNP1711	species	0	0	0	0	0	0	0	0
1436889	Escherichia phage KBNP1711	no rank	0	0	0	1	0	0	0	0
2845590	Burrovirus arete	species	0	0	0	0	0	0	0	0
2713257	Microbacterium phage Arete	no rank	0	0	0	1	0	1	2	0
2732926	Eracentumvirus	genus	0	0	0	0	0	0	0	0
2733579	Eracentumvirus S2	species	0	0	0	0	0	0	0	0
2070198	Erwinia phage vB_EamP-S2	no rank	0	0	0	4	0	0	0	0
2731966	Pelagivirus	genus	0	0	0	0	0	0	0	0
2733945	Pelagivirus S35C6	species	0	0	0	0	0	0	0	0
2741075	uncultured phage_MedDCM-OCT-S35-C6	no rank	0	0	0	3	0	0	0	0
2731951	Kembevirus	genus	0	0	0	0	0	0	0	0
2733928	Kembevirus SCBP2	species	0	0	0	0	0	0	0	0
756277	Synechococcus phage S-CBP2	no rank	0	0	0	2	0	1	0	0
2731649	Melnykvirinae	subfamily	0	0	0	0	0	0	0	0
2732910	Aerosvirus	genus	0	0	0	0	0	0	0	0
2733364	Aerosvirus av25AhydR2PP	species	0	0	0	0	0	0	0	0
2163976	Aeromonas phage 25AhydR2PP	no rank	0	0	0	2	0	0	0	0
2731948	Kakivirus	genus	0	0	0	0	0	0	0	0
2733925	Kakivirus PS3	species	0	0	0	0	0	0	0	0
2508090	Providencia phage vB PstP PS3	no rank	0	0	0	1	0	0	0	0
2731949	Kalppathivirus	genus	0	0	0	0	0	0	0	0
2733926	Kalppathivirus P26059B	species	0	0	0	0	0	0	0	0
1983784	Curvibacter phage P26059B	no rank	0	0	0	1	0	0	0	0
2845760	Loessnervirus SSEM1	species	0	0	0	0	0	0	0	0
2721760	Pantoea phage vB_PagM_SSEM1	no rank	0	0	0	7	0	0	3	0
2842413	Erskinevirinae	subfamily	0	0	0	0	0	0	0	0
1982576	Johnsonvirus	genus	0	0	0	1	0	0	0	0
345195	Invertebrate iridescent virus 9	species	0	0	0	0	0	0	0	0
68347	Wiseana iridescent virus	no rank	0	0	0	6	0	0	1	0
1465751	Anopheles minimus iridovirus	species	0	0	0	5	0	0	3	0
1255301	Tunisvirus	species	0	0	0	0	0	0	0	0
1421067	Tunisvirus fontaine2	no rank	0	0	0	1	0	0	0	0
1993631	Choristoneura rosaceana entomopoxvirus	species	0	0	0	0	0	0	0	0
1293539	Choristoneura rosaceana entomopoxvirus 'L'	no rank	0	0	0	2	0	0	0	0
1349409	Pandoravirus dulcis	species	0	0	0	1	0	0	3	0
1100043	Apis mellifera filamentous virus	species	0	0	0	14	2	1	15	0
79205	unclassified dsDNA phages	no rank	0	0	0	0	0	0	0	0
1391455	Phormidium phage MIS-PhV1A	species	0	0	0	6	0	0	0	0
489830	Helicoverpa armigera granulovirus	no rank	0	0	0	2	0	2	5	0
101850	Thysanoplusia orichalcea nucleopolyhedrovirus	no rank	0	0	0	5	0	0	1	0
